"A_Ctrl10.8m.nodup.q30"	"A_Ctrl11.8m.nodup.q30"	"A_Ctrl12.8m.nodup.q30"	"A_Ctrl1.8m.nodup.q30"	"A_Ctrl13.8m.nodup.q30"	"A_Ctrl14.8m.nodup.q30"	"A_Ctrl15.8m.nodup.q30"	"A_Ctrl16.8m.nodup.q30"	"A_Ctrl17.8m.nodup.q30"	"A_Ctrl18.8m.nodup.q30"	"A_Ctrl2.8m.nodup.q30"	"A_Ctrl3.8m.nodup.q30"	"A_Ctrl4.8m.nodup.q30"	"A_Ctrl5.8m.nodup.q30"	"A_Ctrl6.8m.nodup.q30"	"A_Ctrl7.8m.nodup.q30"	"A_Ctrl8.8m.nodup.q30"	"A_Ctrl9.8m.nodup.q30"	"A_Apc10.8m.nodup.q30"	"A_Apc11.8m.nodup.q30"	"A_Apc12.8m.nodup.q30"	"A_Apc1.8m.nodup.q30"	"A_Apc13.8m.nodup.q30"	"A_Apc2.8m.nodup.q30"	"A_Apc3.8m.nodup.q30"	"A_Apc4.8m.nodup.q30"	"A_Apc5.8m.nodup.q30"	"A_Apc6.8m.nodup.q30"	"A_Apc7.8m.nodup.q30"	"A_Apc8.8m.nodup.q30"	"A_Apc9.8m.nodup.q30"	"one_wayAnova.pvalue"	"one_wayAnova.p_adj"	"avg_lg2FC"	"med_lg2FC"	"Significant.pvalue.avg_lg2FC"	"Significant.padj.avg_lg2FC"	"Significant.pvalue.med_lg2FC"	"Significant.padj.med_lg2FC"
"16:60090001-60100000"	0	0	23.6049813663708	0	13.4023105583403	0	11.5894008555006	8.75725182550388	3.60684033663002	1.38358686870909	2.93865376597663	14.0633703907831	0	17.7510499035976	10.0931220275756	16.8746243136096	0	9.97122660118135	98.0863883100374	0	18.0935746793505	4.41801652411814	0	52.8678901439536	8.64254685484756	78.7634250900076	47.4937651446671	19.4520506950367	29.425286828366	10.1998500330621	11.62407593137	0.00795317560041	0.00795317560043718	1.96931261012701	1.54932115072021	"upsig"	"upsig"	"upsig"	"upsig"
"16:66720001-66730000"	18.7081530994661	0	0	1.3575109656342	16.7528881979253	16.1455955992488	0	10.2167937964212	1.80342016831501	0	0	11.9538648321656	21.6790088877433	14.2008399228781	0	16.8746243136096	4.4578079620908	7.12230471512953	0	51.4582619635828	0	0	55.257071437378	7.85874042680391	15.8446692338872	0	89.0508096462509	40.4004129819994	1.43537984528615	59.0134180484306	85.0010552481431	0.00804629352971122	0.00804629352973907	1.99006215359963	1.45234825183104	"upsig"	"upsig"	"upsig"	"upsig"
"16:70250001-70260000"	0	0	4.2918147938856	6.78755482817101	8.04138633500416	0	0	35.0290073020155	1.80342016831501	0	8.8159612979299	2.10950555861746	2.89053451836577	8.52050395372685	7.20937287683969	24.1066061622994	0	5.69784377210363	2.68729830986404	0	23.660828426843	7.36336087353023	58.7106384022142	22.1473593846292	17.2850937096951	0	13.3576214469376	86.0379165357394	33.0137364415814	40.7994001322483	20.3421328798975	0.00671989251128598	0.00671989251131	1.96628696499677	2.50194322918426	"upsig"	"upsig"	"upsig"	"upsig"
"16:74080001-74090000"	10.0736208997125	0	4.2918147938856	8.82382127662232	6.70115527917013	4.03639889981221	16.6597637297821	2.91908394183463	1.80342016831501	13.1440752527364	1.46932688298832	6.32851667585239	23.1242761469262	22.011301880461	0	39.775900167794	2.9718719747272	4.27338282907772	8.06189492959211	9.60554223320212	2.78362687374624	31.66245175618	27.628535718689	4.28658568734758	25.2074283266387	0	68.272287395459	38.9041013900735	29.425286828366	42.2565215655429	92.2661027052494	0.00780026950365815	0.00780026950368429	1.64489383735728	2.37933030835661	"upsig"	"upsig"	"upsig"	"upsig"
"16:75910001-75920000"	10.0736208997125	1.38960617657712	2.8612098625904	0	16.0827726700083	19.5092613490923	1.44867510693757	24.8122135055943	3.60684033663002	0	5.14264409045911	59.7693241608281	34.6864142203892	8.52050395372685	11.5349966029435	9.64264246491977	1.4859359873636	9.25899612966839	27.5448076761064	0	1.39181343687312	48.5981817652995	0	1.42886189578253	134.679688488041	79.442420133887	155.096826800554	26.1854528587033	0	128.226686129923	70.4709603339306	0.00835294795417955	0.00835294795420904	2.08387283587183	1.63156563008717	"upsig"	"upsig"	"upsig"	"upsig"
"16:76710001-76720000"	4.31726609987679	1.38960617657712	11.4448394503616	0	13.4023105583403	4.03639889981221	23.90313926447	56.1923658803165	3.60684033663002	0	7.34663441494158	1.40633703907831	24.569543406109	22.011301880461	15.1396830413633	12.0533030811497	17.8312318483632	18.5179922593368	0	89.1943207368768	0	36.0804682802981	1.38142678593445	50.0101663523885	10.0829713306555	0	92.761260048178	43.3930361658512	119.854217081393	189.425786328296	77.0095030453263	0.00618342177796512	0.00618342177798548	2.04974970290587	1.88491681364744	"upsig"	"upsig"	"upsig"	"upsig"
"16:78260001-78270000"	7.91498784977411	0.694803088288559	0.715302465647599	30.5439967267696	33.5057763958506	6.05459834971831	8.69205064162545	161.279387786363	16.2307815148351	166.030424245091	109.46485278263	30.2362463401836	65.7596602928213	51.833065718505	11.5349966029435	34.9545789353341	52.007759557726	123.215871571741	36.9503517606305	251.116318382284	69.5906718436559	75.8426169973613	0	267.911605459224	15.8446692338872	622.638455237387	25.9731528134898	35.1633224102587	356.691891553608	188.697225611649	529.621959623046	0.00963994602589255	0.00963994602592977	1.91252230766059	1.24381528594244	"upsig"	"upsig"	"upsig"	"upsig"
"16:81210001-81220000"	47.4899270986446	0	50.0711725953319	1.3575109656342	40.2069316750208	15.4728624492801	4.34602532081272	6.56793886912791	0	1.38358686870909	22.7745666863189	14.7665389103222	17.3432071101946	2.84016798457562	14.4187457536794	33.7492486272192	2.9718719747272	14.2446094302591	29.5602814085044	69.2971261109581	61.9356979408538	16.1993939217665	232.079700036988	2.85772379156506	1.44042447580793	0	101.666341012803	133.919887477368	0	85.9701645643804	111.155226093726	0.00656720785283146	0.00656720785285436	2.01420538111424	2.11156368286968	"upsig"	"upsig"	"upsig"	"upsig"
"17:7610001-7620000"	2.15863304993839	56.2790501513733	10.0142345190664	0	24.7942745329295	6.72733149968701	8.69205064162545	5.10839689821059	1.80342016831501	0	5.87730753195327	0	0	26.2715538573244	0	33.7492486272192	0	16.3813008447979	0	54.888812761155	41.058496387757	69.9519282985372	0	192.896355930641	5.76169790323171	203.698513163813	32.6519635369586	16.4594275111849	0	42.9850822821902	149.659977616389	0.00664485846702324	0.00664485846704677	2.50297235321351	2.90205341330868	"upsig"	"upsig"	"upsig"	"upsig"
"17:44280001-44290000"	10.793165249692	0	8.58362958777119	0	2.68046211166805	50.4549862476526	33.3195274595642	0	19.8376218514651	6.91793434354545	2.20399032448248	11.2506963126265	7.94896992550587	39.7623517840586	0	24.1066061622994	0.7429679936818	46.294980648342	49.0431941550187	68.6110159514437	9.74269405811183	97.932699617952	15.8864080382462	2.85772379156506	25.2074283266387	0	81.6299088423966	166.838742499738	20.8130077566491	68.4847073648454	265.174232184378	0.00799425890756518	0.00799425890759253	2.18874391827365	2.5687393584939	"upsig"	"upsig"	"upsig"	"upsig"
"17:52770001-52780000"	1.43908869995893	7.64283397117415	0	6.10879934535391	6.70115527917013	6.72733149968701	0	25.541984491053	1.80342016831501	0	0	2.81267407815662	7.22633629591442	4.26025197686342	5.04656101378778	14.4639636973796	8.9156159241816	0	0	0	0	44.9165013285344	9.66998750154115	12.1453261141515	79.223346169436	0	25.2310627331044	16.4594275111849	71.7689922643074	53.9134930318996	17.436113897055	0.00636681764222498	0.00636681764224656	2.21431254477903	1.82255503366744	"upsig"	"upsig"	"upsig"	"upsig"
"17:67020001-67030000"	0	12.5064555891941	1.4306049312952	1.3575109656342	2.68046211166805	4.03639889981221	0	2.91908394183463	1.80342016831501	0	0	4.21901111723493	2.16790088877433	5.68033596915123	0	16.8746243136096	0	7.12230471512953	9.40554408452413	15.0944235093176	0	27.2444352320618	0	12.8597570620428	2.88084895161585	0	5.93672064308339	17.2075833071479	18.6599379887199	20.3997000661242	15.9831044056338	0.00381581759285087	0.00381581759285188	1.68341630244831	2.69517248470444	"upsig"	"upsig"	"upsig"	"upsig"
"17:69440001-69450000"	18.7081530994661	6.94803088288559	0	5.43004386253681	13.4023105583403	4.03639889981221	15.9354261763133	2.91908394183463	23.4444621880951	19.3702161619273	15.4279322713773	0	1.44526725918289	0	0	4.82132123245988	0	0	9.40554408452413	0	36.1871493587011	72.1609365605962	8.2885607156067	18.5752046451729	5.76169790323171	0	88.3087195658654	55.3635289012584	66.0274728831628	62.6562216316671	4.35902847426375	0.00273609245575188	0.00273609245574258	2.16471875508363	2.06837078539582	"upsig"	"upsig"	"upsig"	"upsig"
"17:80980001-80990000"	0	1.38960617657712	0	0	32.1655453400166	42.3821884480282	0	57.6519078512339	3.60684033663002	0	0	4.21901111723493	0	24.8514698650366	3.60468643841984	2.41066061622994	138.935014818497	15.669070373285	59.1205628170088	0	0	64.797575687066	0	66.4420781538876	54.0159178427973	0	187.006700257127	50.8745941254807	212.43621710235	334.409368941107	350.175287432521	0.00768322056354676	0.00768322056357251	2.54653936639125	4.29694012272982	"upsig"	"upsig"	"upsig"	"upsig"
"17:81880001-81890000"	0	2.77921235315424	1.4306049312952	0	5.3609242233361	1.3454662999374	0	0	0	2.76717373741818	0	0	2.89053451836577	8.52050395372685	1.44187457536794	4.82132123245988	1.4859359873636	2.84892188605181	0	0	12.5263209318581	10.3087052229423	0	18.5752046451729	16.5648814717912	1.35799008775875	28.1994230546461	1.4963115919259	46.6498449717998	35.6994751157173	0	0.00494897886069875	0.00494897886070955	2.73297672936447	2.84349463577437	"upsig"	"upsig"	"upsig"	"upsig"
"17:83670001-83680000"	32.3794957490759	122.285343538786	1.4306049312952	0	18.7632347816764	11.4364635494679	0	111.654960775174	0	6.2261409091909	0	28.8299093011053	4.33580177754865	12.0707139344464	0	10.8479727730347	0	66.2374338507047	0	111.149845841339	453.0352737022	109.7140770156	242.440400931496	5.00101663523885	3.60106118951982	0	51.2042155465942	1.4963115919259	171.527891511695	150.812068345989	190.344243376184	0.00927349733463319	0.00927349733466831	2.27450248422902	3.68386604936236	"upsig"	"upsig"	"upsig"	"upsig"
"17:86280001-86290000"	47.4899270986446	0	66.5231293052267	61.0879934535391	77.7334012383735	66.6005818469014	1.44867510693757	40.1374042002261	0	0	146.932688298832	35.1584259769577	69.3728284407785	139.878273240349	5.76749830147175	37.3652395515641	0	41.3093673477513	0	70.669346429987	48.0175635721226	394.67614282122	1010.51369391105	375.076247642914	187.975394092934	215.241428909762	82.371998922782	172.075833071479	20.0953178340061	124.583882546687	366.158391838155	0.00623002298310936	0.00623002298312991	2.34356345223224	2.07911507619398	"upsig"	"upsig"	"upsig"	"upsig"
"17:89780001-89790000"	0	0	0	0	4.02069316750208	5.38186519974961	1.44867510693757	16.0549616800904	0	1.38358686870909	0	4.21901111723493	18.7884743693775	7.10041996143904	4.32562372610381	34.9545789353341	5.9437439494544	0	24.1856847887763	8.23332191417325	0	0	0	28.5772379156506	29.5287017540625	19.0118612286225	71.2406477170007	35.9114782062217	14.3537984528615	29.1424286658917	34.87222779411	0.00313407021355657	0.00313407021355194	1.97915562840874	3.14470727364055	"upsig"	"upsig"	"upsig"	"upsig"
"17:91830001-91840000"	1.43908869995893	1.38960617657712	2.1459073969428	0	5.3609242233361	2.6909325998748	0	0	0	0	0	2.10950555861746	0	1.42008399228781	0	7.23198184868982	0	0	6.71824577466009	0	9.74269405811183	11.7813773976484	0	7.14430947891264	11.5233958064634	0	7.42090080385424	4.48893477577771	0	0	16.7096091513444	0.00396800388128817	0.00396800388129059	2.1362890636893	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"17:92270001-92280000"	1.43908869995893	8.33763705946271	0	0	9.38161739083818	0	0	0	1.80342016831501	0	0	0	0	0	0	4.82132123245988	1.4859359873636	1.42446094302591	49.7150187324847	0	1.39181343687312	8.83603304823627	17.2678348241806	11.4308951662602	0	0	16.3259817684793	41.8967245739253	1.43537984528615	10.9284107497094	1.45300949142125	0.00945966800170602	0.00945966800174214	2.95489060989014	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"17:92600001-92610000"	3.59772174989732	0	1.4306049312952	0	17.4230037258423	5.38186519974961	0	1.45954197091731	5.41026050494502	5.53434747483636	0	1.40633703907831	2.16790088877433	8.52050395372685	13.6978084659954	2.41066061622994	0	8.54676565815544	0	0	0	32.398787843533	0	47.1524425608234	0	1.35799008775875	97.2138005304905	49.3782825335548	0	104.91274319721	136.582892193598	0.00910362051231133	0.00910362051234537	3.07637099395517	-0.753421453680719	"upsig"	"upsig"	"nosig"	"nosig"
"18:10590001-10600000"	1.43908869995893	2.77921235315424	0	0	4.02069316750208	1.3454662999374	0	1.45954197091731	14.4273613465201	0	0	0	0	13.4907979267342	2.16281186305191	0	0	4.27338282907772	0	35.6777282947507	5.56725374749247	5.89068869882418	0	62.8699234144312	0	16.295881053105	20.7785222507919	5.98524636770361	29.425286828366	58.2848573317833	0	0.00527213061005734	0.0052721306100707	2.87646123681624	3.15330437725781	"upsig"	"upsig"	"upsig"	"upsig"
"18:17630001-17640000"	11.5127095996714	0	0	0	11.3919639745892	6.72733149968701	0	5.83816788366925	27.9530126088826	0	0	11.2506963126265	0	1.42008399228781	10.0931220275756	12.0533030811497	0	4.27338282907772	2.68729830986404	31.5610673376641	30.6198956112086	15.4630578344135	0	0	30.9691262298704	0	8.90508096462509	1.4963115919259	67.462852728449	37.8851572656592	54.4878559282969	0.00856750991931293	0.00856750991934396	1.92699566157819	2.4414463419828	"upsig"	"upsig"	"upsig"	"upsig"
"18:28770001-28780000"	12.9517982996304	6.94803088288559	0	0	13.4023105583403	4.03639889981221	0	0	1.80342016831501	2.07538030306364	2.93865376597663	9.14119075400901	0	13.4907979267342	0	2.41066061622994	0	9.25899612966839	35.6067026056985	28.8166266996064	1.39181343687312	35.3441321929451	0	7.14430947891264	24.4872160887348	0	63.077656832761	6.73340216366656	91.8643100983135	16.0283357662404	2.9060189828425	0.00578548628701032	0.00578548628702746	2.46750706302303	2.83710995209503	"upsig"	"upsig"	"upsig"	"upsig"
"18:40170001-40180000"	0.719544349979464	0	0	0	0	0	4.34602532081272	3.64885492729328	5.41026050494502	0	0	2.81267407815662	4.33580177754865	1.42008399228781	0	12.0533030811497	0	5.69784377210363	108.835581549494	47.3416010064962	4.87134702905591	19.1447382711786	0	12.8597570620428	18.725518185503	4.07397026327625	54.9146659485214	20.2002064909997	15.7891782981476	107.098425347152	0	0.00230070156929465	0.00230070156927964	3.82459906275462	5.70177822032093	"upsig"	"upsig"	"upsig"	"upsig"
"18:44610001-44620000"	25.9035965992607	15.2856679423483	100.857647656311	1.3575109656342	62.9908596241992	34.9821237983725	39.8385654407833	4.37862591275194	0	0	2.93865376597663	7.03168519539155	100.44607451321	122.837265332895	134.094335509218	13.2586333892647	0	35.6115235756477	66.5106331691349	0	222.690149899699	206.174104458846	89.7927410857393	25.7195141240855	401.878428750412	194.871577593381	1.48418016077085	143.645912824887	14.3537984528615	413.822487055662	316.756069129833	0.00231440308629519	0.00231440308628061	2.04913527094646	2.80217667288642	"upsig"	"upsig"	"upsig"	"upsig"
"18:46490001-46500000"	12.9517982996304	16.6752741189254	1.4306049312952	0	6.70115527917013	1.3454662999374	4.34602532081272	31.3801523747222	0	0	13.958605388389	0	1.44526725918289	0	0	7.23198184868982	4.4578079620908	31.33814074657	2.68729830986404	58.3193635587272	36.1871493587011	13.2540495723544	0	35.7215473945632	78.503133931532	0	122.444863263595	36.6596340021846	0	13.1140928996513	52.308341691165	0.00537276255699217	0.00537276255700625	2.22257304130652	3.62483728711767	"upsig"	"upsig"	"upsig"	"upsig"
"18:47760001-47770000"	5.75635479983571	0	4.2918147938856	4.07253289690261	27.4747366445975	10.7637303994992	18.8327763901885	21.163358578301	0	2.76717373741818	17.6319225958598	4.21901111723493	0	1.42008399228781	7.20937287683969	4.82132123245988	0	2.84892188605181	0	0	32.0117090480817	30.1897795814739	43.5149437569352	22.8617903325205	0	29.8757819306925	37.1045040192712	16.4594275111849	139.949534915399	89.6129681476169	23.24815186274	0.00555621996553229	0.00555621996554756	2.27179834958571	2.81160542641961	"upsig"	"upsig"	"upsig"	"upsig"
"18:57310001-57320000"	6.47589914981518	27.7921235315424	15.7366542442472	0	0	9.41826409956182	7.24337553468787	25.541984491053	7.21368067326003	0	2.93865376597663	7.03168519539155	1.44526725918289	20.5912178881732	5.76749830147175	38.5705698596791	7.429679936818	4.27338282907772	0	46.6554908469817	19.4853881162237	57.4342148135358	0	108.593504079472	22.3265793750229	0	67.5301973150736	42.6448803698882	0	18.9425786328296	80.6420267738794	0.00732783993245683	0.00732783993248498	1.77774303797295	1.64826955936557	"upsig"	"upsig"	"upsig"	"upsig"
"18:58000001-58010000"	0	14.5908648540597	4.2918147938856	0	44.2276248425229	33.6366574984351	55.0496540636278	34.2992363165568	0	34.5896717177272	20.5705763618364	0	101.168708142802	59.6435276760879	2.88374915073587	4.82132123245988	90.6420952291796	8.54676565815544	20.1547373239803	52.1443721230972	21.5731082715333	62.5885674250069	43.5149437569352	157.174808536078	157.726480100968	0	129.865764067449	40.4004129819994	104.782728705889	265.196100859614	302.22597421562	0.00346898127802643	0.00346898127802542	1.88464532157915	1.83190494950571	"upsig"	"upsig"	"upsig"	"upsig"
"18:68520001-68530000"	10.793165249692	4.16881852973135	10.0142345190664	0	14.0724260862573	8.07279779962441	28.9735021387515	13.8656487237145	7.21368067326003	1.38358686870909	10.2852881809182	1.40633703907831	2.89053451836577	20.5912178881732	12.2559338906275	40.981230475909	0	9.97122660118135	0	8.23332191417325	84.9006196492602	35.3441321929451	133.307684842674	4.28658568734758	36.0106118951982	0	69.0143774758444	53.8672173093325	33.7314263642245	108.555546780446	0	0.0049946774350143	0.00499467743502546	1.99572041668138	1.82251985960093	"upsig"	"upsig"	"upsig"	"upsig"
"18:70990001-71000000"	0	5.55842470630847	1.4306049312952	0	18.7632347816764	16.1455955992488	59.3956793844406	16.0549616800904	0	6.91793434354545	14.6932688298832	0	31.073246072432	19.8811758920293	0	12.0533030811497	0	8.54676565815544	40.3094746479606	74.0998972275592	2.78362687374624	33.135123930886	103.607008945084	20.0040665409554	0	0	143.223385514387	44.8893477577771	190.905519423058	76.4988752479656	52.308341691165	0.0018422120517694	0.00184221205174728	2.36230214874562	2.53739428705715	"upsig"	"upsig"	"upsig"	"upsig"
"18:71080001-71090000"	0	1.38960617657712	0	0	10.7218484466722	1.3454662999374	2.17301266040636	0	18.0342016831501	0	0	0	0	0.710041996143904	0	4.82132123245988	0	4.27338282907772	0	1.37222031902887	1.39181343687312	11.7813773976484	32.4635294694596	5.71544758313011	20.165942661311	0	22.2627024115627	19.4520506950367	0	40.7994001322483	25.4276660998719	0.00271382729548192	0.00271382729547232	2.52608160775434	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"18:76000001-76010000"	3.59772174989732	5.55842470630847	15.0213517785996	0	26.8046211166805	2.6909325998748	18.8327763901885	1.45954197091731	9.91881092573254	1.38358686870909	0	0	5.78106903673154	0	35.3259270965145	51.8292032489437	0	19.9424532023627	69.197931478999	24.0138555830053	68.1988584067828	3.68168043676511	15.8864080382462	70.0142328933439	1.44042447580793	0	28.9415131350315	11.9704927354072	22.9660775245784	131.140928996513	50.8553321997438	0.009248510996963	0.00924851099699786	1.79995534764155	2.3910546117041	"upsig"	"upsig"	"upsig"	"upsig"
"18:78850001-78860000"	1.43908869995893	5.55842470630847	0	8.82382127662232	10.7218484466722	1.3454662999374	6.51903798121909	13.1358777382558	0	0	11.0199516224124	0	8.67160355509731	1.42008399228781	1.44187457536794	16.8746243136096	1.4859359873636	5.69784377210363	17.4674390141162	8.23332191417325	77.9415524648946	25.7717630573558	1.38142678593445	19.2896355930641	14.4042447580793	0	14.0997115273231	34.4151666142958	62.4390232699474	0	26.1541708455825	0.00378914820655399	0.00378914820655463	2.1489925269352	2.3101274165001	"upsig"	"upsig"	"upsig"	"upsig"
"18:80640001-80650000"	0	9.72724323603983	21.459073969428	2.71502193126841	0	4.03639889981221	0	11.6763357673385	1.80342016831501	8.30152121225454	24.9785570108014	0	0	38.3422677917708	0	20.4906152379545	0	51.9928244204456	1.34364915493202	50.0860416445539	1.39181343687312	33.871460018239	100.844155373215	35.7215473945632	64.8191014113567	0	120.218593022439	35.9114782062217	1.43537984528615	68.4847073648454	66.8384366053775	0.00217110286700262	0.00217110286698585	2.04059953107714	3.41118198592086	"upsig"	"upsig"	"upsig"	"upsig"
"18:85570001-85580000"	23.0254191993429	15.2856679423483	5.72241972518079	0	12.7321950304232	12.1091966994366	6.51903798121909	10.2167937964212	10.82052100989	0	0	2.81267407815662	8.67160355509731	12.7807559305903	4.32562372610381	7.23198184868982	8.1726479304998	1.42446094302591	17.4674390141162	0	12.5263209318581	17.6720660964725	42.824230363968	69.2998019454526	33.8499751814863	24.4438215796575	10.3892611253959	28.4299202465921	1.43537984528615	49.5421287320158	35.5987325398206	0.000789083612891373	0.000789083612846797	1.74533119089372	1.66610584527817	"upsig"	"upsig"	"upsig"	"upsig"
"18:86890001-86900000"	4.31726609987679	10.4220463243284	2.8612098625904	0	52.939126705444	9.41826409956182	67.3633924725972	29.9206104038049	1.80342016831501	0	0	45.0027852505059	4.33580177754865	4.26025197686342	18.0234321920992	4.82132123245988	2.9718719747272	7.12230471512953	0	0	6.95906718436559	40.4984848044162	76.669186619362	77.1585423722565	10.0829713306555	29.1967868868132	74.2090080385424	47.8819709416289	118.418837236107	56.0991751818415	74.1034840624838	0.00392714853074506	0.00392714853074716	1.67214940870261	3.3865162305435	"upsig"	"upsig"	"upsig"	"upsig"
"19:19170001-19180000"	0	0	0	0	25.4643900608465	6.72733149968701	0.724337553468787	4.37862591275194	16.2307815148351	0	4.40798064896495	6.32851667585239	31.7958797020235	0	4.32562372610381	0	0	11.3956875442073	61.8078611268729	0	66.1111382514731	89.8330026570688	0	35.7215473945632	2.88084895161585	0	26.7152428938753	30.674387634481	0	25.4996250826552	36.3252372855313	0.00442863211821788	0.00442863211822431	2.21791167951537	3.40331890294521	"upsig"	"upsig"	"upsig"	"upsig"
"19:34070001-34080000"	0	2.77921235315424	0	0	9.38161739083818	10.7637303994992	0	18.9740456219251	0	0	10.2852881809182	9.84435927354816	5.0584354071401	5.68033596915123	5.76749830147175	19.2852849298395	0	1.42446094302591	0	46.6554908469817	1.39181343687312	39.7621487170632	29.0099625046235	10.716464218369	13.6840325201753	0	75.6931881993132	33.6670108183328	0	58.2848573317833	17.436113897055	0.00294853127317694	0.0029485312731703	2.18663336083924	2.15358589099663	"upsig"	"upsig"	"upsig"	"upsig"
"1:14490001-14500000"	1.43908869995893	9.72724323603983	7.15302465647599	14.9326206219762	0	2.6909325998748	4.34602532081272	11.6763357673385	0	0	0	11.9538648321656	1.44526725918289	14.2008399228781	0	12.0533030811497	8.1726479304998	4.27338282907772	0	5.4888812761155	0	0	0	1.42886189578253	0	1.35799008775875	0	0	0	4.37136429988375	0	0.00503786497829594	0.00503786497830738	-2.57111554290004	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"1:57620001-57630000"	59.7221810482955	14.5908648540597	2.8612098625904	0	20.1034658375104	20.181994499061	11.5894008555006	51.0839689821059	1.80342016831501	38.7404323238545	8.08129785643574	16.1728759494006	54.1975222193582	83.0749135488368	52.6284220009297	60.2665154057485	13.3734238862724	12.1079180157202	30.9039305634364	0	2.78362687374624	8.09969696088325	0	10.0020332704777	20.8861548992149	5.43196035103501	2.9683603215417	19.4520506950367	0	0	0	0.00749058664215208	0.00749058664218161	-1.90303940442725	-2.61129084488569	"downsig"	"downsig"	"downsig"	"downsig"
"1:61060001-61070000"	5.75635479983571	2.77921235315424	21.459073969428	33.9377741408551	8.04138633500416	10.0909972495305	46.3576034220024	32.8396943456395	1.80342016831501	0	0.734663441494159	26.0172352229487	1.44526725918289	12.0707139344464	57.6749830147175	16.8746243136096	7.429679936818	17.8057617878238	1.34364915493202	0	0	2.20900826205907	0	0	0	0	20.7785222507919	1.4963115919259	0	0	0	0.00468344297303422	0.0046834429730428	-3.08341694402557	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"1:62470001-62480000"	0	0	7.15302465647599	14.9326206219762	4.02069316750208	12.7819298494053	13.0380759624382	19.7038166073837	0	0	19.1012494788481	15.4697074298614	1.44526725918289	18.4610918997415	0	0	0	8.54676565815544	0	2.74444063805775	0	1.47267217470605	0	0	5.76169790323171	0	0	1.4963115919259	0	0	0	0.00551574850754273	0.00551574850755798	-3.08319296683271	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"1:67150001-67160000"	25.9035965992607	1.38960617657712	27.1814936946088	0	20.7735813654274	14.8001292993114	1.44867510693757	17.5145036510078	68.5299663959703	0	1.46932688298832	1.40633703907831	42.6353841458951	45.4426877532099	25.9537423566229	0	0	42.7338282907772	0	0	0	2.20900826205907	0	11.4308951662602	0	0	4.45254048231254	5.98524636770361	0	0	5.812037965685	0.00802896363007207	0.00802896363009986	-3.02632422780601	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"1:67490001-67500000"	1.43908869995893	6.94803088288559	1.4306049312952	5.43004386253681	18.0931192537593	8.07279779962441	1.44867510693757	0	1.80342016831501	24.9045636367636	1.46932688298832	15.4697074298614	21.6790088877433	7.10041996143904	7.20937287683969	14.4639636973796	1.4859359873636	1.42446094302591	1.34364915493202	0	0	0	0	0	0	0	0	1.4963115919259	0	4.37136429988375	1.45300949142125	0.00308416365787666	0.00308416365787156	-3.54339472714548	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"1:76030001-76040000"	1.43908869995893	0	14.306049312952	0	17.4230037258423	15.4728624492801	37.6655527803769	15.3251906946318	10.82052100989	1.38358686870909	5.14264409045911	9.84435927354816	46.2485522938523	0	0	16.8746243136096	14.1163918799542	4.27338282907772	0	0	2.08772015530968	0	1.38142678593445	0	1.44042447580793	0	0	4.48893477577771	0	0	1.45300949142125	0.00540553763429278	0.00540553763430718	-3.80724074015952	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"1:79180001-79190000"	2.87817739991786	0	19.3131665724852	0	6.70115527917013	5.38186519974961	38.3898903338457	14.5954197091731	1.80342016831501	8.30152121225454	1.46932688298832	0	21.6790088877433	28.4016798457562	13.6978084659954	6.02665154057485	0	11.3956875442073	0	0	0	4.41801652411814	0	0	0	0	1.48418016077085	0	0	5.09992501653104	0	0.00597021297310955	0.00597021297312816	-3.56293667753394	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"1:84220001-84230000"	11.5127095996714	16.6752741189254	30.7580060228468	0	25.4643900608465	27.5820591487167	13.0380759624382	65.6793886912791	0	0	5.87730753195327	4.21901111723493	51.3069877009924	18.4610918997415	15.8606203290473	19.2852849298395	0	21.3669141453886	1.34364915493202	0	0	0	0	28.5772379156506	0	1.35799008775875	0	7.48155795962951	0	2.91424286658917	0	0.00855923524756476	0.0085592352475955	-2.50294671567804	-Inf	"downsig"	"downsig"	"downsig"	"downsig"
"1:116750001-116760000"	18.7081530994661	1.38960617657712	77.2526662899407	0	28.1448521725145	6.05459834971831	1.44867510693757	64.2198467203618	22.5427521039376	64.3367893949727	0	42.8932796918884	80.9349665142416	101.536005448578	5.04656101378778	50.6238729408288	1.4859359873636	22.0791446169016	4.70277204226207	0	20.1812948346602	20.6174104458846	7.59784732263948	0	0	0	1.48418016077085	12.7186485313702	0	0	4.35902847426375	0.00691541962615288	0.00691541962617837	-2.56877798035228	-3.91001370610699	"downsig"	"downsig"	"downsig"	"downsig"
